Date,Transaction Type,Amount,Category,Balance,Description
2014-02-11,Deposit,3620,Sponsorship,18528,Deposit for Sponsorship
2014-02-12,Deposit,988,Donations,13617,Deposit for Donations
2014-02-12,Deposit,2318,Donations,7318,Deposit for Donations
2014-02-12,Withdrawal,2403,Travel,15337,Withdrawal for Travel
2014-02-12,Deposit,4854,Sales,12172,Deposit for Sales
2014-02-15,Withdrawal,635,Taxes,24542,Withdrawal for Taxes
2014-02-16,Withdrawal,212,Insurance,16825,Withdrawal for Insurance
2014-02-18,Withdrawal,2098,Memberships,22340,Withdrawal for Memberships
2014-02-19,Withdrawal,781,Travel,10879,Withdrawal for Travel
2014-02-20,Deposit,623,Sales,25177,Deposit for Sales
2014-02-21,Withdrawal,1682,Professional Services,22542,Withdrawal for Professional Services
2014-02-23,Deposit,1543,Sponsorship,24224,Deposit for Sponsorship
2014-02-23,Deposit,2562,Sales,19312,Deposit for Sales
2014-02-24,Deposit,3358,Sponsorship,21886,Deposit for Sponsorship
2014-02-24,Withdrawal,1917,Utilities,14908,Withdrawal for Utilities
2014-02-27,Deposit,341,Sponsorship,22681,Deposit for Sponsorship
2014-02-28,Withdrawal,2245,Rent,20297,Withdrawal for Rent
2014-02-28,Deposit,2045,Sales,13562,Deposit for Sales
2014-02-28,Deposit,2715,Sales,16750,Deposit for Sales
2014-03-02,Deposit,2026,Donations,20127,Deposit for Donations
2014-03-04,Withdrawal,2135,Payroll,26084,Withdrawal for Payroll
2014-03-04,Withdrawal,158,Office Supplies,916,Withdrawal for Office Supplies
2014-03-07,Deposit,1304,Sales,17392,Deposit for Sales
2014-03-08,Deposit,2924,Sponsorship,7828,Deposit for Sponsorship
2014-03-09,Withdrawal,1264,Payroll,12458,Withdrawal for Payroll
2014-03-10,Withdrawal,2915,Payroll,18192,Withdrawal for Payroll
2014-03-10,Deposit,2691,Sponsorship,10519,Deposit for Sponsorship
2014-03-12,Deposit,160,Sales,21876,Deposit for Sales
2014-03-13,Deposit,103,Sponsorship,17543,Deposit for Sponsorship
2014-03-13,Deposit,1061,Sales,19253,Deposit for Sales
2014-03-15,Deposit,2389,Sponsorship,28219,Deposit for Sponsorship
2014-03-15,Deposit,4418,Sponsorship,17440,Deposit for Sponsorship
2014-03-15,Withdrawal,2227,Utilities,15316,Withdrawal for Utilities
2014-03-16,Deposit,3954,Sponsorship,25830,Deposit for Sponsorship
2014-03-17,Withdrawal,1152,Memberships,18101,Withdrawal for Memberships
2014-03-18,Withdrawal,932,Rent,16460,Withdrawal for Rent
2014-03-18,Withdrawal,800,Taxes,14516,Withdrawal for Taxes
2014-03-19,Withdrawal,1292,Utilities,16601,Withdrawal for Utilities
2014-03-19,Withdrawal,2013,Professional Services,1074,Withdrawal for Professional Services
2014-03-20,Deposit,318,Sales,10837,Deposit for Sales
2014-03-21,Deposit,3988,Sales,4904,Deposit for Sales
2014-03-21,Deposit,2185,Donations,13022,Deposit for Donations
2014-03-22,Withdrawal,794,Utilities,13722,Withdrawal for Utilities
2014-03-25,Deposit,1589,Sales,21716,Deposit for Sales
2014-03-25,Deposit,4506,Sponsorship,21107,Deposit for Sponsorship
2014-03-25,Withdrawal,1913,Travel,3087,Withdrawal for Travel
2014-03-26,Deposit,3630,Sales,16088,Deposit for Sales
2014-03-27,Deposit,1433,Donations,17893,Deposit for Donations
2014-03-28,Withdrawal,405,Office Supplies,25679,Withdrawal for Office Supplies
2014-04-02,Deposit,2175,Sales,2468,Deposit for Sales
2014-04-04,Deposit,3717,Sponsorship,26610,Deposit for Sponsorship
2014-04-07,Deposit,2414,Sponsorship,6348,Deposit for Sponsorship
2014-04-08,Deposit,1058,Sales,15606,Deposit for Sales
2014-04-08,Withdrawal,1823,Memberships,17778,Withdrawal for Memberships
2014-04-08,Withdrawal,1141,Memberships,1327,Withdrawal for Memberships
2014-04-08,Deposit,1382,Sales,3934,Deposit for Sales
2014-04-09,Deposit,2378,Sales,19047,Deposit for Sales
2014-04-10,Withdrawal,1954,Loan Payments,17093,Withdrawal for Loan Payments
2014-04-10,Deposit,784,Sales,25850,Deposit for Sales
2014-04-10,Withdrawal,2616,Office Supplies,293,Withdrawal for Office Supplies
2014-04-11,Withdrawal,417,Travel,19601,Withdrawal for Travel
2014-04-12,Deposit,1225,Sponsorship,2552,Deposit for Sponsorship
2014-04-12,Deposit,197,Sales,2909,Deposit for Sales
2014-04-13,Withdrawal,1162,Memberships,3838,Withdrawal for Memberships
2014-04-14,Withdrawal,1936,Maintenance,9440,Withdrawal for Maintenance
2014-04-14,Deposit,4827,Donations,25066,Deposit for Donations
2014-04-14,Withdrawal,2957,Marketing,22893,Withdrawal for Marketing
2014-04-18,Withdrawal,2545,Travel,14548,Withdrawal for Travel
2014-04-18,Deposit,3417,Donations,16669,Deposit for Donations
2014-04-19,Deposit,4412,Sales,20018,Deposit for Sales
2014-04-19,Deposit,3267,Sales,12707,Deposit for Sales
2014-04-20,Deposit,994,Sales,7342,Deposit for Sales
2014-04-23,Withdrawal,1126,Professional Services,2712,Withdrawal for Professional Services
2014-04-24,Withdrawal,936,Maintenance,13252,Withdrawal for Maintenance
2014-04-24,Withdrawal,909,Payroll,16869,Withdrawal for Payroll
2014-04-26,Deposit,2202,Donations,19071,Deposit for Donations
2014-04-26,Deposit,1481,Sales,14188,Deposit for Sales
2014-04-27,Deposit,1168,Sponsorship,20239,Deposit for Sponsorship
2014-04-27,Deposit,4034,Sales,11376,Deposit for Sales
2014-05-01,Deposit,1244,Donations,12807,Deposit for Donations
2014-05-02,Deposit,3885,Donations,17483,Deposit for Donations
2014-05-04,Deposit,2874,Sales,11563,Deposit for Sales
2014-05-05,Withdrawal,438,Maintenance,9721,Withdrawal for Maintenance
2014-05-05,Withdrawal,2797,Maintenance,0,Withdrawal for Maintenance
2014-05-05,Deposit,4954,Sponsorship,9914,Deposit for Sponsorship
2014-05-05,Deposit,3171,Donations,14384,Deposit for Donations
2014-05-09,Withdrawal,589,Inventory,12218,Withdrawal for Inventory
2014-05-09,Deposit,480,Donations,10394,Deposit for Donations
2014-05-11,Withdrawal,2261,Utilities,15222,Withdrawal for Utilities
2014-05-13,Withdrawal,487,Inventory,8689,Withdrawal for Inventory
2014-05-13,Withdrawal,1911,Rent,10159,Withdrawal for Rent
2014-05-14,Deposit,3719,Sponsorship,4960,Deposit for Sponsorship
2014-05-14,Withdrawal,874,Professional Services,10617,Withdrawal for Professional Services
2014-05-17,Withdrawal,2050,Utilities,2036,Withdrawal for Utilities
2014-05-17,Withdrawal,132,Maintenance,12070,Withdrawal for Maintenance
2014-05-18,Deposit,1414,Sponsorship,11808,Deposit for Sponsorship
2014-05-19,Withdrawal,490,Maintenance,1241,Withdrawal for Maintenance
2014-05-19,Deposit,2492,Sales,1731,Deposit for Sales
2014-05-19,Withdrawal,1592,Taxes,11491,Withdrawal for Taxes
2014-05-19,Withdrawal,726,Office Supplies,4274,Withdrawal for Office Supplies
2014-05-19,Deposit,2963,Sponsorship,12202,Deposit for Sponsorship
2014-05-19,Withdrawal,595,Inventory,11213,Withdrawal for Inventory
2014-05-20,Withdrawal,188,Office Supplies,4086,Withdrawal for Office Supplies
2014-05-20,Withdrawal,2356,Taxes,13598,Withdrawal for Taxes
2014-05-22,Withdrawal,767,Insurance,8954,Withdrawal for Insurance
2014-05-22,Withdrawal,1378,Maintenance,9239,Withdrawal for Maintenance
2014-05-25,Withdrawal,2139,Marketing,13083,Withdrawal for Marketing
2014-05-26,Deposit,222,Donations,9176,Deposit for Donations
2014-05-27,Deposit,1570,Sponsorship,15954,Deposit for Sponsorship
2014-06-01,Withdrawal,2686,Insurance,2525,Withdrawal for Insurance
2014-06-01,Deposit,4424,Sponsorship,6753,Deposit for Sponsorship
2014-06-02,Withdrawal,1609,Loan Payments,19356,Withdrawal for Loan Payments
2014-06-03,Deposit,4609,Sponsorship,14006,Deposit for Sponsorship
2014-06-03,Withdrawal,2136,Maintenance,4617,Withdrawal for Maintenance
2014-06-04,Withdrawal,2004,Taxes,17304,Withdrawal for Taxes
2014-06-05,Deposit,4303,Donations,1657,Deposit for Donations
2014-06-10,Withdrawal,1159,Rent,0,Withdrawal for Rent
2014-06-10,Withdrawal,2272,Loan Payments,14479,Withdrawal for Loan Payments
2014-06-11,Deposit,2468,Sales,7242,Deposit for Sales
2014-06-12,Withdrawal,1681,Marketing,4774,Withdrawal for Marketing
2014-06-14,Withdrawal,2027,Marketing,0,Withdrawal for Marketing
2014-06-15,Withdrawal,2080,Loan Payments,0,Withdrawal for Loan Payments
2014-06-17,Withdrawal,2605,Maintenance,16751,Withdrawal for Maintenance
2014-06-17,Deposit,4779,Sponsorship,2329,Deposit for Sponsorship
2014-06-19,Withdrawal,2031,Maintenance,5211,Withdrawal for Maintenance
2014-06-20,Withdrawal,377,Travel,9397,Withdrawal for Travel
2014-06-20,Deposit,1227,Donations,0,Deposit for Donations
2014-06-21,Deposit,2624,Sales,16630,Deposit for Sales
2014-06-21,Withdrawal,1519,Payroll,3481,Withdrawal for Payroll
2014-06-22,Withdrawal,2550,Marketing,0,Withdrawal for Marketing
2014-06-22,Deposit,1919,Sponsorship,1063,Deposit for Sponsorship
2014-06-23,Withdrawal,190,Inventory,0,Withdrawal for Inventory
2014-06-23,Withdrawal,2856,Rent,0,Withdrawal for Rent
2014-06-25,Deposit,2367,Sales,4892,Deposit for Sales
2014-06-25,Deposit,4882,Sponsorship,9774,Deposit for Sponsorship
2014-06-25,Withdrawal,2518,Inventory,963,Withdrawal for Inventory
2014-06-26,Deposit,1838,Sales,6455,Deposit for Sales
2014-06-27,Deposit,4829,Sponsorship,19308,Deposit for Sponsorship
2014-06-28,Deposit,4335,Sponsorship,20965,Deposit for Sponsorship
2014-07-01,Withdrawal,1345,Maintenance,0,Withdrawal for Maintenance
2014-07-03,Withdrawal,1426,Insurance,2969,Withdrawal for Insurance
2014-07-04,Deposit,256,Sales,931,Deposit for Sales
2014-07-05,Deposit,1990,Sales,4959,Deposit for Sales
2014-07-08,Deposit,2317,Sponsorship,8034,Deposit for Sponsorship
2014-07-09,Deposit,1366,Donations,6366,Deposit for Donations
2014-07-09,Deposit,325,Donations,6691,Deposit for Donations
2014-07-10,Deposit,3325,Donations,2911,Deposit for Donations
2014-07-11,Deposit,575,Sales,4395,Deposit for Sales
2014-07-11,Withdrawal,2940,Inventory,5094,Withdrawal for Inventory
2014-07-12,Withdrawal,2871,Taxes,3820,Withdrawal for Taxes
2014-07-12,Deposit,1724,Sales,15471,Deposit for Sales
2014-07-13,Withdrawal,846,Travel,13747,Withdrawal for Travel
2014-07-13,Withdrawal,426,Payroll,191,Withdrawal for Payroll
2014-07-13,Withdrawal,1953,Maintenance,2267,Withdrawal for Maintenance
2014-07-13,Withdrawal,2814,Rent,8415,Withdrawal for Rent
2014-07-16,Deposit,2500,Donations,2691,Deposit for Donations
2014-07-18,Deposit,1477,Sponsorship,10952,Deposit for Sponsorship
2014-07-20,Withdrawal,739,Rent,4220,Withdrawal for Rent
2014-07-24,Withdrawal,533,Travel,675,Withdrawal for Travel
2014-07-24,Deposit,1254,Donations,3945,Deposit for Donations
2014-07-24,Deposit,3014,Sales,5925,Deposit for Sales
2014-07-25,Withdrawal,2333,Maintenance,1208,Withdrawal for Maintenance
2014-07-25,Deposit,3641,Sales,14593,Deposit for Sales
2014-07-25,Deposit,1060,Sales,9475,Deposit for Sales
2014-07-26,Deposit,2883,Sales,11229,Deposit for Sales
2014-07-27,Withdrawal,404,Maintenance,3541,Withdrawal for Maintenance
2014-07-27,Withdrawal,208,Memberships,5717,Withdrawal for Memberships
2014-07-28,Withdrawal,1650,Professional Services,617,Withdrawal for Professional Services
2014-07-28,Deposit,3252,Donations,8346,Deposit for Donations
2014-08-01,Deposit,3772,Sponsorship,12852,Deposit for Sponsorship
2014-08-01,Withdrawal,1731,Office Supplies,4206,Withdrawal for Office Supplies
2014-08-04,Withdrawal,2205,Payroll,304,Withdrawal for Payroll
2014-08-06,Deposit,775,Sales,17250,Deposit for Sales
2014-08-07,Deposit,1314,Donations,1618,Deposit for Donations
2014-08-07,Withdrawal,2549,Marketing,0,Withdrawal for Marketing
2014-08-08,Deposit,4182,Sponsorship,2296,Deposit for Sponsorship
2014-08-08,Withdrawal,1465,Taxes,4189,Withdrawal for Taxes
2014-08-10,Deposit,2762,Sales,2509,Deposit for Sales
2014-08-10,Withdrawal,926,Maintenance,3280,Withdrawal for Maintenance
2014-08-11,Withdrawal,109,Loan Payments,1629,Withdrawal for Loan Payments
2014-08-12,Deposit,4314,Sales,5654,Deposit for Sales
2014-08-13,Deposit,2999,Sales,5937,Deposit for Sales
2014-08-14,Withdrawal,2376,Professional Services,1136,Withdrawal for Professional Services
2014-08-16,Withdrawal,1209,Rent,0,Withdrawal for Rent
2014-08-16,Withdrawal,2468,Taxes,1872,Withdrawal for Taxes
2014-08-17,Withdrawal,1310,Marketing,2938,Withdrawal for Marketing
2014-08-18,Deposit,602,Donations,1738,Deposit for Donations
2014-08-18,Deposit,4777,Sponsorship,10669,Deposit for Sponsorship
2014-08-18,Withdrawal,1589,Taxes,9080,Withdrawal for Taxes
2014-08-20,Withdrawal,752,Marketing,4248,Withdrawal for Marketing
2014-08-21,Deposit,4656,Sales,6274,Deposit for Sales
2014-08-22,Deposit,232,Sponsorship,3512,Deposit for Sponsorship
2014-08-23,Deposit,151,Sales,4340,Deposit for Sales
2014-08-23,Deposit,4387,Sponsorship,23338,Deposit for Sponsorship
2014-08-23,Withdrawal,382,Utilities,5892,Withdrawal for Utilities
2014-08-25,Withdrawal,289,Taxes,1340,Withdrawal for Taxes
2014-08-26,Deposit,3623,Sponsorship,16475,Deposit for Sponsorship
2014-08-26,Deposit,1701,Donations,18951,Deposit for Donations
2014-08-28,Withdrawal,2549,Payroll,0,Withdrawal for Payroll
2014-09-01,Withdrawal,416,Office Supplies,21844,Withdrawal for Office Supplies
2014-09-03,Withdrawal,538,Utilities,18132,Withdrawal for Utilities
2014-09-05,Withdrawal,1766,Travel,32713,Withdrawal for Travel
2014-09-06,Deposit,2231,Sales,32496,Deposit for Sales
2014-09-06,Deposit,746,Sponsorship,18982,Deposit for Sponsorship
2014-09-07,Withdrawal,735,Payroll,15398,Withdrawal for Payroll
2014-09-07,Withdrawal,2911,Utilities,16071,Withdrawal for Utilities
2014-09-07,Deposit,1590,Sales,27717,Deposit for Sales
2014-09-10,Deposit,3286,Sales,12578,Deposit for Sales
2014-09-10,Deposit,3799,Donations,31516,Deposit for Donations
2014-09-12,Deposit,390,Donations,26127,Deposit for Donations
2014-09-13,Deposit,4023,Sales,20094,Deposit for Sales
2014-09-15,Deposit,2667,Sponsorship,26381,Deposit for Sponsorship
2014-09-16,Withdrawal,191,Inventory,23714,Withdrawal for Inventory
2014-09-17,Deposit,1792,Sales,14775,Deposit for Sales
2014-09-17,Withdrawal,2748,Memberships,29965,Withdrawal for Memberships
2014-09-17,Withdrawal,1309,Travel,20535,Withdrawal for Travel
2014-09-18,Deposit,725,Donations,16133,Deposit for Donations
2014-09-19,Deposit,2830,Sales,15408,Deposit for Sales
2014-09-20,Deposit,2020,Sponsorship,28401,Deposit for Sponsorship
2014-09-21,Withdrawal,2664,Inventory,25737,Withdrawal for Inventory
2014-09-21,Deposit,3461,Sales,18236,Deposit for Sales
2014-09-22,Deposit,4292,Donations,9292,Deposit for Donations
2014-09-22,Withdrawal,1424,Office Supplies,18670,Withdrawal for Office Supplies
2014-09-23,Deposit,4128,Sales,22260,Deposit for Sales
2014-09-23,Withdrawal,2415,Marketing,12983,Withdrawal for Marketing
2014-09-25,Deposit,2963,Sales,34479,Deposit for Sales
2014-09-26,Withdrawal,2923,Professional Services,29573,Withdrawal for Professional Services
2014-09-27,Deposit,300,Sales,30265,Deposit for Sales
2014-09-28,Deposit,3370,Sponsorship,23905,Deposit for Sponsorship
2014-10-01,Deposit,282,Donations,10222,Deposit for Donations
2014-10-02,Withdrawal,454,Marketing,9940,Withdrawal for Marketing
2014-10-02,Deposit,4743,Sponsorship,7466,Deposit for Sponsorship
2014-10-02,Withdrawal,745,Travel,2723,Withdrawal for Travel
2014-10-02,Withdrawal,548,Inventory,6145,Withdrawal for Inventory
2014-10-04,Deposit,4432,Donations,8629,Deposit for Donations
2014-10-04,Withdrawal,1612,Marketing,0,Withdrawal for Marketing
2014-10-06,Withdrawal,213,Rent,4197,Withdrawal for Rent
2014-10-06,Withdrawal,1724,Rent,3260,Withdrawal for Rent
2014-10-07,Withdrawal,2874,Rent,2544,Withdrawal for Rent
2014-10-07,Withdrawal,2610,Travel,1304,Withdrawal for Travel
2014-10-08,Deposit,3748,Sales,13791,Deposit for Sales
2014-10-08,Deposit,2453,Donations,5713,Deposit for Donations
2014-10-08,Deposit,2093,Donations,10394,Deposit for Donations
2014-10-09,Deposit,1086,Donations,4984,Deposit for Donations
2014-10-09,Deposit,3189,Sales,6693,Deposit for Sales
2014-10-10,Deposit,1866,Donations,4410,Deposit for Donations
2014-10-11,Withdrawal,295,Professional Services,5418,Withdrawal for Professional Services
2014-10-11,Withdrawal,811,Payroll,12980,Withdrawal for Payroll
2014-10-15,Deposit,1310,Sponsorship,8301,Deposit for Sponsorship
2014-10-16,Withdrawal,2231,Taxes,3914,Withdrawal for Taxes
2014-10-18,Withdrawal,2908,Utilities,5721,Withdrawal for Utilities
2014-10-20,Withdrawal,2134,Marketing,2866,Withdrawal for Marketing
2014-10-21,Withdrawal,611,Marketing,5110,Withdrawal for Marketing
2014-10-23,Withdrawal,475,Taxes,6991,Withdrawal for Taxes
2014-10-25,Withdrawal,179,Office Supplies,10043,Withdrawal for Office Supplies
2014-10-25,Deposit,2164,Donations,3468,Deposit for Donations
2014-10-25,Withdrawal,1962,Maintenance,904,Withdrawal for Maintenance
2014-10-25,Deposit,4606,Sponsorship,3898,Deposit for Sponsorship
2014-10-25,Withdrawal,1606,Office Supplies,3504,Withdrawal for Office Supplies
2014-11-01,Withdrawal,1603,Inventory,20125,Withdrawal for Inventory
2014-11-01,Deposit,2160,Sales,8927,Deposit for Sales
2014-11-01,Withdrawal,2415,Inventory,18613,Withdrawal for Inventory
2014-11-02,Deposit,144,Sponsorship,14681,Deposit for Sponsorship
2014-11-03,Deposit,2245,Sponsorship,13768,Deposit for Sponsorship
2014-11-03,Deposit,769,Donations,14537,Deposit for Donations
2014-11-04,Deposit,2596,Donations,11523,Deposit for Donations
2014-11-04,Deposit,2072,Sales,35966,Deposit for Sales
2014-11-05,Withdrawal,2198,Memberships,36265,Withdrawal for Memberships
2014-11-06,Deposit,1716,Sponsorship,10075,Deposit for Sponsorship
2014-11-08,Deposit,4348,Sponsorship,24473,Deposit for Sponsorship
2014-11-08,Withdrawal,2075,Inventory,2925,Withdrawal for Inventory
2014-11-11,Withdrawal,2309,Professional Services,33894,Withdrawal for Professional Services
2014-11-12,Deposit,3300,Donations,21028,Deposit for Donations
2014-11-13,Deposit,4533,Sponsorship,29006,Deposit for Sponsorship
2014-11-14,Deposit,1752,Sales,21728,Deposit for Sales
2014-11-15,Withdrawal,2861,Professional Services,32581,Withdrawal for Professional Services
2014-11-16,Deposit,4560,Sponsorship,40526,Deposit for Sponsorship
2014-11-16,Deposit,3047,Sales,17728,Deposit for Sales
2014-11-20,Withdrawal,1998,Inventory,927,Withdrawal for Inventory
2014-11-20,Withdrawal,2811,Rent,6767,Withdrawal for Rent
2014-11-21,Deposit,4896,Sponsorship,8359,Deposit for Sponsorship
2014-11-21,Deposit,2536,Sponsorship,3463,Deposit for Sponsorship
2014-11-22,Withdrawal,2063,Maintenance,38463,Withdrawal for Maintenance
2014-11-22,Withdrawal,823,Inventory,35442,Withdrawal for Inventory
2014-11-24,Withdrawal,1327,Insurance,36203,Withdrawal for Insurance
2014-11-24,Deposit,1363,Sales,19976,Deposit for Sales
2014-11-27,Deposit,4122,Sales,33128,Deposit for Sales
2014-11-27,Deposit,4402,Sponsorship,37530,Deposit for Sponsorship
2014-11-28,Withdrawal,497,Utilities,9578,Withdrawal for Utilities
2014-12-01,Deposit,3283,Sponsorship,3426,Deposit for Sponsorship
2014-12-02,Withdrawal,2459,Rent,2541,Withdrawal for Rent
2014-12-03,Deposit,358,Sponsorship,23350,Deposit for Sponsorship
2014-12-06,Withdrawal,1683,Rent,22257,Withdrawal for Rent
2014-12-07,Deposit,388,Donations,20176,Deposit for Donations
2014-12-08,Deposit,590,Sponsorship,23940,Deposit for Sponsorship
2014-12-09,Deposit,2451,Sponsorship,10288,Deposit for Sponsorship
2014-12-09,Deposit,586,Sales,19788,Deposit for Sales
2014-12-10,Withdrawal,2433,Rent,22669,Withdrawal for Rent
2014-12-11,Deposit,1537,Sales,30183,Deposit for Sales
2014-12-11,Deposit,2021,Sales,8432,Deposit for Sales
2014-12-11,Deposit,2816,Sponsorship,22992,Deposit for Sponsorship
2014-12-11,Withdrawal,1203,Maintenance,1338,Withdrawal for Maintenance
2014-12-12,Withdrawal,2530,Professional Services,27293,Withdrawal for Professional Services
2014-12-12,Deposit,176,Sponsorship,6411,Deposit for Sponsorship
