Date,Transaction Type,Amount,Category,Balance,Description
2022-06-03,Withdrawal,1593,Loan Payments,32576,Withdrawal for Loan Payments
2022-06-04,Deposit,4496,Donations,7232,Deposit for Donations
2022-06-06,Deposit,4451,Sponsorship,37778,Deposit for Sponsorship
2022-06-06,Deposit,4861,Sponsorship,37437,Deposit for Sponsorship
2022-06-07,Deposit,3296,Sponsorship,22428,Deposit for Sponsorship
2022-06-08,Deposit,1396,Sales,8628,Deposit for Sales
2022-06-08,Deposit,1239,Donations,13953,Deposit for Donations
2022-06-11,Withdrawal,2649,Taxes,17543,Withdrawal for Taxes
2022-06-11,Deposit,1511,Donations,10165,Deposit for Donations
2022-06-11,Withdrawal,1461,Maintenance,12492,Withdrawal for Maintenance
2022-06-11,Deposit,2059,Sponsorship,34392,Deposit for Sponsorship
2022-06-12,Withdrawal,2818,Taxes,33327,Withdrawal for Taxes
2022-06-14,Deposit,1589,Sponsorship,19132,Deposit for Sponsorship
2022-06-14,Deposit,645,Donations,8654,Deposit for Donations
2022-06-15,Deposit,4635,Sales,26057,Deposit for Sales
2022-06-16,Withdrawal,410,Utilities,20192,Withdrawal for Utilities
2022-06-16,Deposit,2202,Donations,12367,Deposit for Donations
2022-06-18,Deposit,347,Sales,12714,Deposit for Sales
2022-06-20,Deposit,2468,Sponsorship,16747,Deposit for Sponsorship
2022-06-20,Deposit,3855,Donations,20602,Deposit for Donations
2022-06-21,Withdrawal,1292,Utilities,36145,Withdrawal for Utilities
2022-06-23,Withdrawal,619,Office Supplies,8009,Withdrawal for Office Supplies
2022-06-24,Withdrawal,1375,Memberships,3625,Withdrawal for Memberships
2022-06-24,Deposit,3827,Sponsorship,32333,Deposit for Sponsorship
2022-06-25,Deposit,2449,Sponsorship,28506,Deposit for Sponsorship
2022-06-28,Deposit,1787,Sales,14279,Deposit for Sales
2022-07-01,Deposit,4741,Sales,13620,Deposit for Sales
2022-07-01,Withdrawal,2781,Office Supplies,7318,Withdrawal for Office Supplies
2022-07-02,Deposit,4762,Donations,9868,Deposit for Donations
2022-07-03,Deposit,3304,Sales,7569,Deposit for Sales
2022-07-05,Withdrawal,465,Inventory,7359,Withdrawal for Inventory
2022-07-06,Withdrawal,2868,Taxes,10752,Withdrawal for Taxes
2022-07-07,Withdrawal,1903,Marketing,7215,Withdrawal for Marketing
2022-07-07,Withdrawal,1175,Inventory,8879,Withdrawal for Inventory
2022-07-08,Deposit,1600,Sponsorship,12737,Deposit for Sponsorship
2022-07-08,Deposit,3525,Donations,9559,Deposit for Donations
2022-07-09,Deposit,385,Sponsorship,11137,Deposit for Sponsorship
2022-07-09,Withdrawal,2950,Maintenance,4265,Withdrawal for Maintenance
2022-07-10,Deposit,835,Donations,4640,Deposit for Donations
2022-07-10,Deposit,3088,Donations,7728,Deposit for Donations
2022-07-10,Withdrawal,1764,Payroll,11554,Withdrawal for Payroll
2022-07-11,Withdrawal,565,Taxes,7824,Withdrawal for Taxes
2022-07-12,Deposit,3995,Sales,8800,Deposit for Sales
2022-07-12,Withdrawal,2764,Professional Services,4805,Withdrawal for Professional Services
2022-07-12,Deposit,981,Sales,3805,Deposit for Sales
2022-07-14,Deposit,2695,Donations,10054,Deposit for Donations
2022-07-14,Withdrawal,750,Loan Payments,9118,Withdrawal for Loan Payments
2022-07-17,Withdrawal,2176,Marketing,2824,Withdrawal for Marketing
2022-07-17,Deposit,178,Sponsorship,9049,Deposit for Sponsorship
2022-07-18,Withdrawal,2622,Professional Services,5106,Withdrawal for Professional Services
2022-07-19,Withdrawal,1722,Inventory,10099,Withdrawal for Inventory
2022-07-19,Withdrawal,411,Professional Services,8389,Withdrawal for Professional Services
2022-07-20,Withdrawal,916,Insurance,11821,Withdrawal for Insurance
2022-07-20,Deposit,4269,Donations,13318,Deposit for Donations
2022-07-22,Withdrawal,688,Maintenance,8871,Withdrawal for Maintenance
2022-07-25,Withdrawal,1284,Payroll,6034,Withdrawal for Payroll
2022-08-02,Withdrawal,2631,Payroll,2048,Withdrawal for Payroll
2022-08-02,Withdrawal,626,Office Supplies,20453,Withdrawal for Office Supplies
2022-08-03,Deposit,786,Sponsorship,16539,Deposit for Sponsorship
2022-08-03,Deposit,580,Sales,18605,Deposit for Sales
2022-08-04,Deposit,2974,Sponsorship,20433,Deposit for Sponsorship
2022-08-04,Deposit,3687,Sponsorship,4679,Deposit for Sponsorship
2022-08-05,Withdrawal,2131,Utilities,2869,Withdrawal for Utilities
2022-08-06,Withdrawal,1868,Memberships,15355,Withdrawal for Memberships
2022-08-07,Deposit,3542,Sales,12371,Deposit for Sales
2022-08-07,Deposit,4740,Sponsorship,20941,Deposit for Sponsorship
2022-08-08,Deposit,2104,Donations,17459,Deposit for Donations
2022-08-10,Deposit,646,Sales,21079,Deposit for Sales
2022-08-10,Deposit,3147,Sponsorship,8829,Deposit for Sponsorship
2022-08-11,Deposit,3333,Sponsorship,5381,Deposit for Sponsorship
2022-08-13,Deposit,4882,Donations,7356,Deposit for Donations
2022-08-14,Withdrawal,2907,Payroll,2474,Withdrawal for Payroll
2022-08-15,Withdrawal,2090,Insurance,15753,Withdrawal for Insurance
2022-08-15,Deposit,271,Sales,16201,Deposit for Sales
2022-08-16,Withdrawal,2115,Insurance,754,Withdrawal for Insurance
2022-08-18,Withdrawal,1558,Professional Services,17843,Withdrawal for Professional Services
2022-08-19,Withdrawal,1674,Office Supplies,5682,Withdrawal for Office Supplies
2022-08-19,Withdrawal,2269,Office Supplies,18025,Withdrawal for Office Supplies
2022-08-19,Deposit,3965,Sponsorship,20294,Deposit for Sponsorship
2022-08-19,Deposit,3958,Donations,16329,Deposit for Donations
2022-08-20,Withdrawal,1693,Insurance,17223,Withdrawal for Insurance
2022-08-23,Withdrawal,1524,Loan Payments,15930,Withdrawal for Loan Payments
2022-08-23,Withdrawal,1151,Memberships,17454,Withdrawal for Memberships
2022-08-24,Deposit,238,Sponsorship,992,Deposit for Sponsorship
2022-08-26,Withdrawal,2025,Marketing,18916,Withdrawal for Marketing
2022-08-27,Withdrawal,1052,Office Supplies,19401,Withdrawal for Office Supplies
2022-09-01,Withdrawal,2101,Rent,2899,Withdrawal for Rent
2022-09-01,Deposit,2202,Sales,9036,Deposit for Sales
2022-09-02,Deposit,3507,Donations,9142,Deposit for Donations
2022-09-02,Withdrawal,2562,Payroll,5647,Withdrawal for Payroll
2022-09-02,Withdrawal,1483,Inventory,7368,Withdrawal for Inventory
2022-09-06,Deposit,3158,Sales,8805,Deposit for Sales
2022-09-06,Withdrawal,1785,Utilities,11933,Withdrawal for Utilities
2022-09-07,Withdrawal,2403,Rent,11399,Withdrawal for Rent
2022-09-07,Deposit,1382,Sponsorship,6834,Deposit for Sponsorship
2022-09-07,Deposit,166,Sponsorship,10220,Deposit for Sponsorship
2022-09-08,Deposit,466,Sales,13718,Deposit for Sales
2022-09-08,Deposit,2032,Sponsorship,8851,Deposit for Sponsorship
2022-09-09,Withdrawal,1020,Maintenance,9278,Withdrawal for Maintenance
2022-09-10,Withdrawal,2172,Professional Services,6633,Withdrawal for Professional Services
2022-09-10,Withdrawal,2338,Inventory,5913,Withdrawal for Inventory
2022-09-13,Withdrawal,2323,Office Supplies,6819,Withdrawal for Office Supplies
2022-09-15,Withdrawal,656,Insurance,8209,Withdrawal for Insurance
2022-09-19,Withdrawal,2173,Maintenance,4460,Withdrawal for Maintenance
2022-09-19,Withdrawal,1635,Memberships,10298,Withdrawal for Memberships
2022-09-19,Deposit,574,Sponsorship,8865,Deposit for Sponsorship
2022-09-19,Withdrawal,1593,Travel,9806,Withdrawal for Travel
2022-09-23,Deposit,4047,Donations,13853,Deposit for Donations
2022-09-24,Deposit,923,Sponsorship,8291,Deposit for Sponsorship
2022-09-24,Deposit,2553,Sponsorship,5452,Deposit for Sponsorship
2022-09-24,Withdrawal,1812,Travel,5635,Withdrawal for Travel
2022-09-25,Deposit,1534,Donations,7447,Deposit for Donations
2022-09-25,Withdrawal,601,Taxes,13252,Withdrawal for Taxes
2022-09-26,Deposit,776,Donations,10054,Deposit for Donations
2022-09-26,Deposit,4766,Sales,13802,Deposit for Sales
2022-09-28,Withdrawal,1969,Rent,8251,Withdrawal for Rent
2022-10-02,Deposit,2811,Sponsorship,7167,Deposit for Sponsorship
2022-10-02,Withdrawal,2673,Insurance,1703,Withdrawal for Insurance
2022-10-03,Withdrawal,1099,Memberships,3871,Withdrawal for Memberships
2022-10-03,Withdrawal,1431,Rent,5736,Withdrawal for Rent
2022-10-04,Withdrawal,1459,Professional Services,3541,Withdrawal for Professional Services
2022-10-04,Withdrawal,1954,Marketing,4049,Withdrawal for Marketing
2022-10-05,Deposit,1592,Sales,5641,Deposit for Sales
2022-10-06,Withdrawal,847,Inventory,6193,Withdrawal for Inventory
2022-10-06,Withdrawal,2481,Maintenance,10573,Withdrawal for Maintenance
2022-10-07,Deposit,3922,Sales,7071,Deposit for Sales
2022-10-08,Deposit,3626,Donations,13494,Deposit for Donations
2022-10-09,Withdrawal,2378,Memberships,4693,Withdrawal for Memberships
2022-10-10,Deposit,1617,Donations,7353,Deposit for Donations
2022-10-11,Withdrawal,1708,Insurance,1509,Withdrawal for Insurance
2022-10-15,Withdrawal,2976,Loan Payments,3217,Withdrawal for Loan Payments
2022-10-15,Withdrawal,2849,Taxes,1844,Withdrawal for Taxes
2022-10-18,Withdrawal,2695,Memberships,7878,Withdrawal for Memberships
2022-10-18,Withdrawal,414,Rent,3149,Withdrawal for Rent
2022-10-19,Deposit,3799,Sponsorship,5308,Deposit for Sponsorship
2022-10-20,Deposit,4227,Sales,9868,Deposit for Sales
2022-10-21,Withdrawal,2908,Travel,4970,Withdrawal for Travel
2022-10-22,Deposit,3274,Donations,10627,Deposit for Donations
2022-10-22,Deposit,1512,Sponsorship,3356,Deposit for Sponsorship
2022-10-23,Deposit,1184,Sales,4540,Deposit for Sales
2022-10-24,Deposit,1463,Sponsorship,6003,Deposit for Sponsorship
2022-10-24,Withdrawal,932,Rent,4376,Withdrawal for Rent
2022-10-26,Deposit,2653,Sponsorship,4356,Deposit for Sponsorship
2022-10-26,Withdrawal,308,Maintenance,3563,Withdrawal for Maintenance
2022-10-27,Deposit,3499,Donations,7040,Deposit for Donations
2022-10-28,Deposit,2427,Donations,13054,Deposit for Donations
2022-11-01,Deposit,3639,Sales,24133,Deposit for Sales
2022-11-01,Withdrawal,1563,Travel,4970,Withdrawal for Travel
2022-11-02,Withdrawal,2823,Travel,8310,Withdrawal for Travel
2022-11-02,Deposit,4127,Sales,11133,Deposit for Sales
2022-11-03,Withdrawal,2289,Memberships,7341,Withdrawal for Memberships
2022-11-04,Withdrawal,1729,Loan Payments,8765,Withdrawal for Loan Payments
2022-11-05,Deposit,491,Sponsorship,5461,Deposit for Sponsorship
2022-11-08,Deposit,4884,Donations,16317,Deposit for Donations
2022-11-08,Withdrawal,2478,Payroll,6533,Withdrawal for Payroll
2022-11-10,Deposit,3616,Donations,9011,Deposit for Donations
2022-11-11,Deposit,3094,Sponsorship,25544,Deposit for Sponsorship
2022-11-12,Withdrawal,1678,Rent,7087,Withdrawal for Rent
2022-11-12,Deposit,4177,Sponsorship,20494,Deposit for Sponsorship
2022-11-13,Deposit,395,Sales,5395,Deposit for Sales
2022-11-13,Withdrawal,2232,Taxes,3222,Withdrawal for Taxes
2022-11-13,Deposit,4382,Sales,7604,Deposit for Sales
2022-11-14,Deposit,2259,Sponsorship,28483,Deposit for Sponsorship
2022-11-15,Withdrawal,1633,Utilities,5454,Withdrawal for Utilities
2022-11-15,Withdrawal,598,Taxes,7006,Withdrawal for Taxes
2022-11-15,Deposit,1604,Sponsorship,8945,Deposit for Sponsorship
2022-11-15,Withdrawal,217,Utilities,25327,Withdrawal for Utilities
2022-11-16,Withdrawal,2592,Rent,6353,Withdrawal for Rent
2022-11-17,Deposit,1466,Donations,7819,Deposit for Donations
2022-11-19,Deposit,4203,Donations,11433,Deposit for Donations
2022-11-20,Withdrawal,1080,Marketing,7230,Withdrawal for Marketing
2022-11-24,Deposit,4169,Donations,9630,Deposit for Donations
2022-11-24,Deposit,897,Sales,26224,Deposit for Sales
2022-11-26,Withdrawal,1896,Loan Payments,26587,Withdrawal for Loan Payments
2022-11-27,Deposit,2675,Sales,10494,Deposit for Sales
2022-11-27,Withdrawal,1683,Inventory,22450,Withdrawal for Inventory
2022-12-02,Withdrawal,1719,Office Supplies,0,Withdrawal for Office Supplies
2022-12-03,Withdrawal,2081,Office Supplies,0,Withdrawal for Office Supplies
2022-12-04,Withdrawal,577,Taxes,0,Withdrawal for Taxes
2022-12-04,Deposit,3794,Sponsorship,0,Deposit for Sponsorship
2022-12-06,Withdrawal,1639,Travel,0,Withdrawal for Travel
2022-12-06,Withdrawal,2308,Payroll,1056,Withdrawal for Payroll
2022-12-06,Withdrawal,2317,Marketing,0,Withdrawal for Marketing
2022-12-07,Deposit,3455,Sales,0,Deposit for Sales
2022-12-07,Withdrawal,1837,Loan Payments,0,Withdrawal for Loan Payments
2022-12-07,Deposit,1886,Sales,1437,Deposit for Sales
2022-12-07,Withdrawal,2111,Memberships,0,Withdrawal for Memberships
2022-12-10,Withdrawal,1614,Loan Payments,0,Withdrawal for Loan Payments
2022-12-10,Withdrawal,2169,Loan Payments,0,Withdrawal for Loan Payments
2022-12-13,Withdrawal,1741,Payroll,0,Withdrawal for Payroll
2022-12-13,Deposit,3085,Donations,1190,Deposit for Donations
2022-12-14,Deposit,4157,Sponsorship,5213,Deposit for Sponsorship
2022-12-15,Withdrawal,401,Rent,0,Withdrawal for Rent
2022-12-17,Withdrawal,2771,Insurance,2229,Withdrawal for Insurance
2022-12-19,Deposit,1660,Sales,0,Deposit for Sales
2022-12-19,Withdrawal,2686,Insurance,0,Withdrawal for Insurance
2022-12-19,Withdrawal,2849,Payroll,0,Withdrawal for Payroll
2022-12-20,Deposit,4221,Sales,3364,Deposit for Sales
2022-12-20,Withdrawal,1802,Loan Payments,3411,Withdrawal for Loan Payments
2022-12-21,Withdrawal,900,Rent,1329,Withdrawal for Rent
2022-12-23,Withdrawal,805,Payroll,0,Withdrawal for Payroll
2022-12-23,Withdrawal,2043,Loan Payments,1368,Withdrawal for Loan Payments
2022-12-24,Deposit,965,Sponsorship,375,Deposit for Sponsorship
2022-12-26,Deposit,2253,Sponsorship,0,Deposit for Sponsorship
2022-12-27,Deposit,4459,Sponsorship,0,Deposit for Sponsorship
2022-12-27,Withdrawal,190,Loan Payments,1247,Withdrawal for Loan Payments
2023-01-06,Deposit,831,Donations,19674,Deposit for Donations
2023-01-07,Withdrawal,1909,Payroll,14892,Withdrawal for Payroll
2023-01-07,Deposit,2107,Sales,20463,Deposit for Sales
2023-01-08,Withdrawal,564,Marketing,10460,Withdrawal for Marketing
2023-01-09,Withdrawal,250,Utilities,16716,Withdrawal for Utilities
2023-01-10,Deposit,1926,Sales,12386,Deposit for Sales
2023-01-12,Deposit,1602,Sales,30463,Deposit for Sales
2023-01-12,Withdrawal,963,Marketing,16801,Withdrawal for Marketing
2023-01-13,Deposit,3329,Sponsorship,23342,Deposit for Sponsorship
2023-01-16,Deposit,2729,Sponsorship,28861,Deposit for Sponsorship
2023-01-16,Deposit,2758,Sales,15144,Deposit for Sales
2023-01-19,Withdrawal,2826,Office Supplies,25247,Withdrawal for Office Supplies
2023-01-19,Deposit,3699,Sponsorship,18843,Deposit for Sponsorship
2023-01-20,Withdrawal,2684,Utilities,21152,Withdrawal for Utilities
2023-01-21,Withdrawal,2761,Marketing,18391,Withdrawal for Marketing
2023-01-22,Deposit,710,Sponsorship,18356,Deposit for Sponsorship
2023-01-22,Deposit,3576,Donations,8576,Deposit for Donations
2023-01-22,Deposit,1048,Donations,17764,Deposit for Donations
2023-01-23,Withdrawal,680,Inventory,17711,Withdrawal for Inventory
2023-01-23,Withdrawal,892,Inventory,23836,Withdrawal for Inventory
2023-01-24,Deposit,2448,Donations,11024,Deposit for Donations
2023-01-25,Withdrawal,2832,Taxes,24118,Withdrawal for Taxes
2023-01-25,Deposit,2014,Sponsorship,26132,Deposit for Sponsorship
2023-01-26,Withdrawal,746,Travel,16965,Withdrawal for Travel
2023-01-26,Withdrawal,2390,Insurance,28073,Withdrawal for Insurance
2023-01-26,Withdrawal,2708,Travel,16966,Withdrawal for Travel
2023-01-26,Deposit,3608,Sales,26950,Deposit for Sales
2023-01-26,Deposit,2754,Donations,17646,Deposit for Donations
2023-01-27,Deposit,3048,Donations,20013,Deposit for Donations
2023-01-28,Deposit,4265,Donations,24728,Deposit for Donations
2023-02-02,Deposit,2018,Sponsorship,26271,Deposit for Sponsorship
2023-02-03,Withdrawal,332,Inventory,28512,Withdrawal for Inventory
2023-02-03,Deposit,3950,Sponsorship,28844,Deposit for Sponsorship
2023-02-03,Deposit,1044,Donations,12653,Deposit for Donations
2023-02-04,Withdrawal,253,Utilities,21239,Withdrawal for Utilities
2023-02-06,Withdrawal,423,Travel,25848,Withdrawal for Travel
2023-02-07,Withdrawal,2645,Memberships,23203,Withdrawal for Memberships
2023-02-09,Withdrawal,2824,Memberships,30208,Withdrawal for Memberships
2023-02-10,Deposit,2193,Donations,25396,Deposit for Donations
2023-02-10,Withdrawal,2175,Utilities,28564,Withdrawal for Utilities
2023-02-11,Withdrawal,2465,Marketing,24879,Withdrawal for Marketing
2023-02-11,Deposit,3014,Donations,24253,Deposit for Donations
2023-02-11,Deposit,1217,Sponsorship,5348,Deposit for Sponsorship
2023-02-12,Deposit,1192,Donations,26071,Deposit for Donations
2023-02-12,Deposit,2206,Sales,7554,Deposit for Sales
2023-02-13,Deposit,3140,Sponsorship,33032,Deposit for Sponsorship
2023-02-14,Withdrawal,502,Rent,24894,Withdrawal for Rent
2023-02-14,Withdrawal,386,Maintenance,21492,Withdrawal for Maintenance
2023-02-15,Deposit,1328,Sponsorship,29892,Deposit for Sponsorship
2023-02-15,Withdrawal,1168,Office Supplies,27344,Withdrawal for Office Supplies
2023-02-16,Deposit,3585,Sponsorship,11139,Deposit for Sponsorship
2023-02-19,Deposit,837,Donations,18187,Deposit for Donations
2023-02-20,Withdrawal,2823,Payroll,3255,Withdrawal for Payroll
2023-02-22,Deposit,2644,Donations,28715,Deposit for Donations
2023-02-22,Deposit,3691,Donations,21878,Deposit for Donations
2023-02-23,Deposit,4697,Donations,17350,Deposit for Donations
2023-02-26,Deposit,876,Sponsorship,4131,Deposit for Sponsorship
2023-02-28,Deposit,470,Sales,11609,Deposit for Sales
2023-02-28,Deposit,1078,Sponsorship,6078,Deposit for Sponsorship
2023-02-28,Deposit,2024,Donations,30739,Deposit for Donations
2023-03-01,Deposit,4810,Donations,36776,Deposit for Donations
2023-03-01,Deposit,1788,Sales,34204,Deposit for Sales
2023-03-03,Withdrawal,717,Maintenance,35217,Withdrawal for Maintenance
2023-03-04,Deposit,3305,Donations,12403,Deposit for Donations
2023-03-05,Deposit,3838,Sales,34386,Deposit for Sales
2023-03-05,Withdrawal,1140,Marketing,31407,Withdrawal for Marketing
2023-03-05,Withdrawal,1314,Payroll,27911,Withdrawal for Payroll
2023-03-06,Withdrawal,510,Maintenance,34115,Withdrawal for Maintenance
2023-03-06,Deposit,2261,Sponsorship,35934,Deposit for Sponsorship
2023-03-06,Withdrawal,1091,Marketing,23394,Withdrawal for Marketing
2023-03-08,Deposit,2908,Sales,30819,Deposit for Sales
2023-03-09,Withdrawal,1174,Utilities,34586,Withdrawal for Utilities
2023-03-09,Deposit,1322,Donations,35908,Deposit for Donations
2023-03-09,Deposit,1994,Sales,36051,Deposit for Sales
2023-03-11,Deposit,1196,Sales,24590,Deposit for Sales
2023-03-11,Withdrawal,1699,Office Supplies,32416,Withdrawal for Office Supplies
2023-03-11,Withdrawal,1657,Travel,32547,Withdrawal for Travel
2023-03-12,Deposit,4120,Sales,19774,Deposit for Sales
2023-03-13,Deposit,4098,Sponsorship,9098,Deposit for Sponsorship
2023-03-15,Deposit,3251,Sales,15654,Deposit for Sales
2023-03-18,Deposit,4711,Donations,24485,Deposit for Donations
2023-03-18,Deposit,289,Sales,31696,Deposit for Sales
2023-03-19,Deposit,1147,Sales,31966,Deposit for Sales
2023-03-20,Deposit,4635,Sponsorship,29225,Deposit for Sponsorship
2023-03-23,Withdrawal,329,Insurance,34057,Withdrawal for Insurance
2023-03-24,Withdrawal,1182,Inventory,34035,Withdrawal for Inventory
2023-03-25,Withdrawal,2378,Professional Services,33673,Withdrawal for Professional Services
2023-03-25,Withdrawal,1148,Utilities,30548,Withdrawal for Utilities
2023-03-26,Withdrawal,1283,Payroll,34625,Withdrawal for Payroll
2023-03-27,Withdrawal,1016,Maintenance,35760,Withdrawal for Maintenance
2023-04-01,Deposit,2488,Donations,2689,Deposit for Donations
2023-04-03,Deposit,3170,Donations,9224,Deposit for Donations
2023-04-03,Withdrawal,549,Marketing,1042,Withdrawal for Marketing
2023-04-04,Withdrawal,1732,Insurance,4132,Withdrawal for Insurance
2023-04-04,Deposit,2631,Donations,6385,Deposit for Donations
2023-04-05,Deposit,2378,Sponsorship,11602,Deposit for Sponsorship
2023-04-12,Withdrawal,1433,Travel,8577,Withdrawal for Travel
2023-04-12,Deposit,1178,Sales,2220,Deposit for Sales
2023-04-12,Withdrawal,436,Utilities,5174,Withdrawal for Utilities
2023-04-15,Withdrawal,1868,Loan Payments,2912,Withdrawal for Loan Payments
2023-04-15,Withdrawal,2702,Professional Services,2932,Withdrawal for Professional Services
2023-04-15,Withdrawal,1931,Maintenance,6054,Withdrawal for Maintenance
2023-04-15,Deposit,2277,Sales,5285,Deposit for Sales
2023-04-17,Withdrawal,1069,Loan Payments,3008,Withdrawal for Loan Payments
2023-04-17,Deposit,1816,Sales,4077,Deposit for Sales
2023-04-18,Withdrawal,2908,Utilities,4,Withdrawal for Utilities
2023-04-18,Deposit,2666,Donations,5864,Deposit for Donations
2023-04-19,Withdrawal,2943,Maintenance,5634,Withdrawal for Maintenance
2023-04-21,Withdrawal,2553,Professional Services,0,Withdrawal for Professional Services
2023-04-23,Withdrawal,2087,Inventory,3198,Withdrawal for Inventory
2023-04-23,Withdrawal,2991,Taxes,201,Withdrawal for Taxes
2023-04-23,Deposit,3525,Donations,3192,Deposit for Donations
2023-04-24,Withdrawal,2553,Insurance,1579,Withdrawal for Insurance
2023-04-24,Deposit,1848,Sponsorship,4780,Deposit for Sponsorship
2023-04-26,Withdrawal,2739,Payroll,2261,Withdrawal for Payroll
2023-04-26,Withdrawal,1592,Insurance,10010,Withdrawal for Insurance
2023-04-27,Deposit,4031,Sales,5610,Deposit for Sales
2023-04-27,Withdrawal,1420,Rent,3754,Withdrawal for Rent
2023-04-28,Deposit,1600,Sponsorship,7985,Deposit for Sponsorship
2023-04-28,Deposit,1587,Sponsorship,1591,Deposit for Sponsorship
2023-05-01,Deposit,1179,Sales,2307,Deposit for Sales
2023-05-02,Withdrawal,2912,Marketing,3470,Withdrawal for Marketing
2023-05-02,Withdrawal,1050,Payroll,0,Withdrawal for Payroll
2023-05-03,Deposit,3237,Sales,3083,Deposit for Sales
2023-05-04,Withdrawal,2407,Inventory,145,Withdrawal for Inventory
2023-05-04,Deposit,338,Sales,0,Deposit for Sales
2023-05-05,Withdrawal,257,Rent,5071,Withdrawal for Rent
2023-05-06,Deposit,933,Donations,395,Deposit for Donations
2023-05-06,Withdrawal,2067,Taxes,1671,Withdrawal for Taxes
2023-05-07,Withdrawal,1333,Payroll,3738,Withdrawal for Payroll
2023-05-07,Deposit,3935,Sales,1620,Deposit for Sales
2023-05-08,Deposit,897,Sales,3204,Deposit for Sales
2023-05-09,Deposit,2183,Sponsorship,2443,Deposit for Sponsorship
2023-05-09,Withdrawal,1988,Travel,0,Withdrawal for Travel
2023-05-10,Withdrawal,1732,Memberships,260,Withdrawal for Memberships
2023-05-11,Withdrawal,2448,Office Supplies,2552,Withdrawal for Office Supplies
2023-05-11,Deposit,3178,Sponsorship,6382,Deposit for Sponsorship
2023-05-11,Withdrawal,2981,Loan Payments,0,Withdrawal for Loan Payments
2023-05-13,Deposit,888,Donations,1283,Deposit for Donations
2023-05-14,Deposit,704,Sponsorship,0,Deposit for Sponsorship
2023-05-15,Deposit,3074,Sales,3219,Deposit for Sales
2023-05-15,Withdrawal,1447,Taxes,0,Withdrawal for Taxes
2023-05-17,Withdrawal,1356,Insurance,315,Withdrawal for Insurance
2023-05-18,Withdrawal,2542,Payroll,541,Withdrawal for Payroll
2023-05-22,Deposit,100,Sponsorship,1128,Deposit for Sponsorship
2023-05-23,Withdrawal,1227,Marketing,1992,Withdrawal for Marketing
2023-05-24,Deposit,4045,Sales,5328,Deposit for Sales
2023-05-25,Deposit,1537,Donations,1028,Deposit for Donations
2023-05-26,Withdrawal,2478,Maintenance,0,Withdrawal for Maintenance
2023-05-28,Deposit,467,Sponsorship,0,Deposit for Sponsorship
2023-06-04,Withdrawal,1434,Insurance,9484,Withdrawal for Insurance
2023-06-05,Withdrawal,486,Maintenance,14627,Withdrawal for Maintenance
2023-06-06,Deposit,3040,Sponsorship,12524,Deposit for Sponsorship
2023-06-07,Withdrawal,2443,Office Supplies,9163,Withdrawal for Office Supplies
2023-06-07,Deposit,1178,Donations,15113,Deposit for Donations
2023-06-07,Withdrawal,691,Professional Services,9960,Withdrawal for Professional Services
2023-06-08,Withdrawal,967,Inventory,6778,Withdrawal for Inventory
2023-06-08,Withdrawal,2722,Marketing,6441,Withdrawal for Marketing
2023-06-09,Withdrawal,2259,Payroll,10149,Withdrawal for Payroll
2023-06-09,Withdrawal,116,Professional Services,12408,Withdrawal for Professional Services
2023-06-11,Withdrawal,2066,Utilities,8751,Withdrawal for Utilities
2023-06-11,Deposit,608,Sales,9655,Deposit for Sales
2023-06-11,Deposit,960,Sales,8285,Deposit for Sales
2023-06-12,Deposit,2147,Donations,13935,Deposit for Donations
2023-06-12,Withdrawal,1424,Payroll,7834,Withdrawal for Payroll
2023-06-13,Withdrawal,2404,Loan Payments,7745,Withdrawal for Loan Payments
2023-06-16,Deposit,3085,Sponsorship,10817,Deposit for Sponsorship
2023-06-18,Deposit,834,Donations,9585,Deposit for Donations
2023-06-19,Deposit,762,Donations,9047,Deposit for Donations
2023-06-20,Deposit,2233,Sponsorship,10918,Deposit for Sponsorship
2023-06-20,Deposit,884,Sales,7325,Deposit for Sales
2023-06-21,Withdrawal,762,Travel,8893,Withdrawal for Travel
2023-06-21,Deposit,954,Sales,7732,Deposit for Sales
2023-06-23,Withdrawal,702,Taxes,9258,Withdrawal for Taxes
2023-06-23,Deposit,2078,Sales,10770,Deposit for Sales
2023-06-24,Deposit,1066,Donations,10651,Deposit for Donations
2023-06-24,Deposit,3685,Sponsorship,8685,Deposit for Sponsorship
2023-06-26,Deposit,858,Sales,8692,Deposit for Sales
2023-06-26,Deposit,836,Sales,11606,Deposit for Sales
2023-06-28,Deposit,2895,Donations,11788,Deposit for Donations
2023-07-01,Withdrawal,1805,Memberships,0,Withdrawal for Memberships
2023-07-01,Deposit,2292,Donations,0,Deposit for Donations
2023-07-01,Withdrawal,602,Professional Services,0,Withdrawal for Professional Services
2023-07-02,Withdrawal,2806,Professional Services,0,Withdrawal for Professional Services
2023-07-02,Deposit,2863,Sponsorship,0,Deposit for Sponsorship
2023-07-05,Deposit,2377,Sponsorship,3378,Deposit for Sponsorship
2023-07-05,Deposit,3296,Sponsorship,0,Deposit for Sponsorship
2023-07-05,Withdrawal,154,Office Supplies,3208,Withdrawal for Office Supplies
2023-07-05,Deposit,171,Donations,3385,Deposit for Donations
2023-07-07,Deposit,1930,Sponsorship,5754,Deposit for Sponsorship
2023-07-08,Withdrawal,2677,Memberships,0,Withdrawal for Memberships
2023-07-09,Withdrawal,163,Memberships,2989,Withdrawal for Memberships
2023-07-09,Withdrawal,2226,Travel,0,Withdrawal for Travel
